Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      4.35     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long)
  0.00      4.35     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<unsigned int> >::allocate(std::allocator<unsigned int>&, unsigned long)
  0.00      4.35     0.00        4     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
  0.00      4.35     0.00        4     0.00     0.00  void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&)
  0.00      4.35     0.00        4     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::end()
  0.00      4.35     0.00        4     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      4.35     0.00        4     0.00     0.00  unsigned char* std::__niter_base<unsigned char*>(unsigned char*)
  0.00      4.35     0.00        4     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      4.35     0.00        4     0.00     0.00  void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*)
  0.00      4.35     0.00        4     0.00     0.00  void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&)
  0.00      4.35     0.00        3     0.00     0.00  stbi__malloc(unsigned long)
  0.00      4.35     0.00        3     0.00     0.00  stbiw__wpcrc(unsigned char**, int)
  0.00      4.35     0.00        3     0.00     0.00  stbi__addsizes_valid(int, int)
  0.00      4.35     0.00        3     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&)
  0.00      4.35     0.00        2     0.00     0.00  stbi__mad3sizes_valid(int, int, int, int)
  0.00      4.35     0.00        2     0.00     0.00  stbi__check_png_header(stbi__context*)
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long)
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*)
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::new_allocator()
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&)
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::max_size() const
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const
  0.00      4.35     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const
  0.00      4.35     0.00        2     0.00     0.00  std::allocator<unsigned char>::allocator()
  0.00      4.35     0.00        2     0.00     0.00  unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      4.35     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long)
  0.00      4.35     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_M_swap_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&)
  0.00      4.35     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(std::allocator<unsigned char> const&)
  0.00      4.35     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long)
  0.00      4.35     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long)
  0.00      4.35     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  0.00      4.35     0.00        2     0.00     0.00  unsigned char* std::__miter_base<unsigned char*>(unsigned char*)
  0.00      4.35     0.00        2     0.00     0.00  unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  0.00      4.35     0.00        1     0.00     0.00  load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&)
  0.00      4.35     0.00        1     0.00     0.01  select_random(std::vector<int, std::allocator<int> >, int, int)
  0.00      4.35     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__getn(stbi__context*, unsigned char*, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__fopen(char const*, char const*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__do_png(stbi__png*, int*, int*, int*, int, stbi__result_info*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__rewind(stbi__context*)
  0.00      4.35     0.00        1     0.00     0.00  stbiw__fopen(char const*, char const*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__do_zlib(stbi__zbuf*, char*, int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__png_load(stbi__context*, int*, int*, int*, int, stbi__result_info*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__png_test(stbi__context*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__parse_zlib(stbi__zbuf*, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__start_file(stbi__context*, _IO_FILE*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__malloc_mad2(int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__malloc_mad3(int, int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__parse_png_file(stbi__png*, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__mad2sizes_valid(int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__create_png_image(stbi__png*, unsigned char*, unsigned int, int, int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__parse_zlib_header(stbi__zbuf*)
  0.00      4.35     0.00        1     0.00     0.00  stbi__expand_png_palette(stbi__png*, unsigned char*, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int)
  0.00      4.35     0.00        1     0.00     0.00  stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int)
  0.00      4.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      4.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      4.35     0.00        1     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&)
  0.00      4.35     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&)
  0.00      4.35     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::operator*() const
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::get_allocator() const
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::end() const
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::size() const
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::begin() const
  0.00      4.35     0.00        1     0.00     0.00  std::allocator<unsigned int>::allocator()
  0.00      4.35     0.00        1     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long)
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&)
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base()
  0.00      4.35     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
  0.00      4.35     0.00        1     0.00     0.00  std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      4.35     0.00        1     0.00     0.00  std::random_device::~random_device()
  0.00      4.35     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__uninitialized_copy<true>::__uninit_copy<unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      4.35     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand()
  0.00      4.35     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long)
  0.00      4.35     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long)
  0.00      4.35     0.00        1     0.00     0.00  std::uniform_int_distribution<int>::param_type::param_type(int, int)
  0.00      4.35     0.00        1     0.00     0.00  std::uniform_int_distribution<int>::uniform_int_distribution(int, int)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::_M_move_assign(std::vector<unsigned char, std::allocator<unsigned char> >&&, std::integral_constant<bool, true>)
  0.00      4.35     0.00        1     0.00     0.00  void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char*>(unsigned char*, unsigned char*, std::forward_iterator_tag)
  0.00      4.35     0.00        1     0.00     0.00  void std::vector<unsigned char, std::allocator<unsigned char> >::_M_initialize_dispatch<unsigned char*>(unsigned char*, unsigned char*, std::__false_type)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::begin()
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::front()
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::allocator<unsigned char> const&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector<unsigned char*, void>(unsigned char*, unsigned char*, std::allocator<unsigned char> const&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector()
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> >&&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::vector()
  0.00      4.35     0.00        1     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  0.00      4.35     0.00        1     0.00     0.00  std::seed_seq::seed_seq<unsigned int>(std::initializer_list<unsigned int>)
  0.00      4.35     0.00        1     0.00     0.00  std::seed_seq::~seed_seq()
  0.00      4.35     0.00        1     0.00     0.00  std::iterator_traits<unsigned char*>::difference_type std::__distance<unsigned char*>(unsigned char*, unsigned char*, std::random_access_iterator_tag)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__copy_move_a<false, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__copy_move_a2<false, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<unsigned char> >(std::allocator<unsigned char>&, std::allocator<unsigned char>&)
  0.00      4.35     0.00        1     0.00     0.00  void std::__do_alloc_on_move<std::allocator<unsigned char> >(std::allocator<unsigned char>&, std::allocator<unsigned char>&, std::integral_constant<bool, true>)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::uninitialized_copy<unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&)
  0.00      4.35     0.00        1     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, std::allocator<unsigned char>&)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::__uninitialized_copy_a<unsigned char*, unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&)
  0.00      4.35     0.00        1     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  unsigned char* std::copy<unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  std::remove_reference<std::allocator<unsigned char>&>::type&& std::move<std::allocator<unsigned char>&>(std::allocator<unsigned char>&)
  0.00      4.35     0.00        1     0.00     0.00  std::remove_reference<std::vector<unsigned char, std::allocator<unsigned char> >&>::type&& std::move<std::vector<unsigned char, std::allocator<unsigned char> >&>(std::vector<unsigned char, std::allocator<unsigned char> >&)
  0.00      4.35     0.00        1     0.00     0.00  std::iterator_traits<unsigned char*>::difference_type std::distance<unsigned char*>(unsigned char*, unsigned char*)
  0.00      4.35     0.00        1     0.00     0.00  stbi_image_free
  0.00      4.35     0.00        1     0.00     0.00  stbi_load
  0.00      4.35     0.00        1     0.00     0.00  stbi_load_from_file
  0.00      4.35     0.00        1     0.00     0.11  stbi_write_png
  0.00      4.35     0.00        1     0.00     0.11  stbi_write_png_to_mem
  0.00      4.35     0.00        1     0.00     0.00  stbi_zlib_decode_malloc_guesssize_headerflag

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.23% of 4.35 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     70.8    0.00    3.08                 main [1]
                0.01    2.85       5/5           find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [2]
                0.01    0.12       1/1           modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [10]
                0.00    0.03      17/22          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [17]
                0.00    0.03       5/5           tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [22]
                0.00    0.01       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [30]
                0.00    0.01       1/1           select_random(std::vector<int, std::allocator<int> >, int, int) [31]
                0.01    0.00  750000/1500000     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [25]
                0.00    0.00  750000/112378498     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                0.00    0.00      29/7458        std::vector<int, std::allocator<int> >::~vector() [13]
                0.00    0.00       5/1541        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [24]
                0.00    0.00      22/2838        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [150]
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [276]
                0.00    0.00       2/3079        std::allocator<int>::allocator() [137]
                0.00    0.00       2/13380       std::allocator<int>::~allocator() [105]
                0.00    0.00       2/4           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [349]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::vector() [440]
                0.00    0.00       1/1           load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [379]
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [317]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [443]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [438]
-----------------------------------------------
                0.01    2.85       5/5           main [1]
[2]     65.8    0.01    2.85       5         find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [2]
                0.92    1.91 1250000/1250000     findClosestCluster(Vector3D const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [3]
                0.02    0.00 5000000/112378498     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                0.00    0.00 1250010/1252848     std::vector<int, std::allocator<int> >::size() const [91]
                0.00    0.00       5/3079        std::allocator<int>::allocator() [137]
                0.00    0.00       5/6           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [317]
                0.00    0.00       5/13380       std::allocator<int>::~allocator() [105]
-----------------------------------------------
                0.92    1.91 1250000/1250000     find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [2]
[3]     65.1    0.92    1.91 1250000         findClosestCluster(Vector3D const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [3]
                0.95    0.00 320000000/320000000     calculateDistance(Vector3D const&, Vector3D const&) [6]
                0.58    0.00 960000000/960000000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [7]
                0.38    0.00 960000000/960000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [9]
-----------------------------------------------
                0.76    0.51       1/1           __libc_csu_init [5]
[4]     29.2    0.76    0.51       1         _GLOBAL__sub_I_stbi_failure_reason [4]
                0.51    0.00 105126074/112378498     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [380]
-----------------------------------------------
                                                 <spontaneous>
[5]     29.2    0.00    1.27                 __libc_csu_init [5]
                0.76    0.51       1/1           _GLOBAL__sub_I_stbi_failure_reason [4]
-----------------------------------------------
                0.95    0.00 320000000/320000000     findClosestCluster(Vector3D const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [3]
[6]     21.8    0.95    0.00 320000000         calculateDistance(Vector3D const&, Vector3D const&) [6]
-----------------------------------------------
                0.58    0.00 960000000/960000000     findClosestCluster(Vector3D const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [3]
[7]     13.3    0.58    0.00 960000000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [7]
-----------------------------------------------
                0.00    0.00     768/112378498     select_random(std::vector<int, std::allocator<int> >, int, int) [31]
                0.00    0.00    1656/112378498     tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [22]
                0.00    0.00  750000/112378498     main [1]
                0.01    0.00 1500000/112378498     modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [10]
                0.02    0.00 5000000/112378498     find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [2]
                0.51    0.00 105126074/112378498     _GLOBAL__sub_I_stbi_failure_reason [4]
[8]     12.5    0.55    0.00 112378498         std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
-----------------------------------------------
                0.38    0.00 960000000/960000000     findClosestCluster(Vector3D const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [3]
[9]      8.7    0.38    0.00 960000000         std::vector<int, std::allocator<int> >::operator[](unsigned long) const [9]
-----------------------------------------------
                0.01    0.12       1/1           main [1]
[10]     3.0    0.01    0.12       1         modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [10]
                0.00    0.11       1/1           stbi_write_png [11]
                0.01    0.00 1500000/112378498     std::vector<int, std::allocator<int> >::operator[](unsigned long) [8]
                0.01    0.00  750000/1500000     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [25]
                0.00    0.00  750000/753192      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [92]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::front() [436]
-----------------------------------------------
                0.00    0.11       1/1           modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [10]
[11]     2.5    0.00    0.11       1         stbi_write_png [11]
                0.00    0.11       1/1           stbi_write_png_to_mem [12]
                0.00    0.00       1/1           stbiw__fopen(char const*, char const*) [385]
-----------------------------------------------
                0.00    0.11       1/1           stbi_write_png [11]
[12]     2.5    0.00    0.11       1         stbi_write_png_to_mem [12]
                0.04    0.03       1/1           stbi_zlib_compress [14]
                0.02    0.01    3000/3000        stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [21]
                0.00    0.01       3/3           stbiw__wpcrc(unsigned char**, int) [28]
