Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.01       5/5           main [7]
[27]     0.1    0.00    0.01       5         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [27]
                0.00    0.01       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [26]
                0.00    0.00       5/5           std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [333]
-----------------------------------------------
                0.00    0.00       1/1           load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [380]
[28]     0.0    0.00    0.00       1         stbi_image_free [28]
-----------------------------------------------
                0.00    0.00       1/1           load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [380]
[29]     0.0    0.00    0.00       1         stbi_load [29]
                0.00    0.00       1/1           stbi__fopen(char const*, char const*) [383]
                0.00    0.00       1/1           stbi_load_from_file [30]
-----------------------------------------------
                0.00    0.00       1/1           stbi_load [29]
[30]     0.0    0.00    0.00       1         stbi_load_from_file [30]
                0.00    0.00       1/1           stbi__start_file(stbi__context*, _IO_FILE*) [392]
                0.00    0.00       1/1           stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int) [402]
-----------------------------------------------
                0.00    0.00       1/1           stbi__parse_png_file(stbi__png*, int, int) [395]
[31]     0.0    0.00    0.00       1         stbi_zlib_decode_malloc_guesssize_headerflag [31]
                0.00    0.00       1/3           stbi__malloc(unsigned long) [356]
                0.00    0.00       1/1           stbi__do_zlib(stbi__zbuf*, char*, int, int, int) [387]
-----------------------------------------------
                0.00    0.00 3757680/3757680     tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [8]
[87]     0.0    0.00    0.00 3757680         std::vector<double, std::allocator<double> >::operator[](unsigned long) [87]
-----------------------------------------------
                0.00    0.00 1046997/1046997     stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [139]
[88]     0.0    0.00    0.00 1046997         stbiw__paeth(int, int, int) [88]
-----------------------------------------------
                0.00    0.00     256/753192      select_random(std::vector<int, std::allocator<int> >, int, int) [15]
                0.00    0.00    2936/753192      tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [8]
                0.00    0.00  750000/753192      modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [10]
[89]     0.0    0.00    0.00  753192         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [89]
-----------------------------------------------
                0.00    0.00  421345/421345      stbi_zlib_compress [14]
[90]     0.0    0.00    0.00  421345         stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [90]
                0.00    0.00      16/42618       stbiw__sbgrowf(void**, int, int) [97]
-----------------------------------------------
                0.00    0.00  316225/316225      stbi_zlib_compress [14]
[91]     0.0    0.00    0.00  316225         stbiw__zhash(unsigned char*) [91]
-----------------------------------------------
                0.00    0.00  303359/303359      stbi_zlib_compress [14]
[92]     0.0    0.00    0.00  303359         stbiw__zlib_bitrev(int, int) [92]
-----------------------------------------------
                0.00    0.00       1/167581      stbi__parse_zlib_header(stbi__zbuf*) [399]
                0.00    0.00   51762/167581      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
                0.00    0.00  115818/167581      stbi__zget8(stbi__zbuf*) [95]
[93]     0.0    0.00    0.00  167581         stbi__zeof(stbi__zbuf*) [93]
-----------------------------------------------
                0.00    0.00    3355/124937      stbi__compute_huffman_codes(stbi__zbuf*) [247]
                0.00    0.00  121582/124937      stbi__parse_huffman_block(stbi__zbuf*) [246]
[94]     0.0    0.00    0.00  124937         stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
                0.00    0.00   51762/167581      stbi__zeof(stbi__zbuf*) [93]
                0.00    0.00   51762/51979       stbi__fill_bits(stbi__zbuf*) [96]
                0.00    0.00    2884/2884        stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) [140]
-----------------------------------------------
                0.00    0.00       2/115818      stbi__parse_zlib_header(stbi__zbuf*) [399]
                0.00    0.00  115816/115818      stbi__fill_bits(stbi__zbuf*) [96]
[95]     0.0    0.00    0.00  115818         stbi__zget8(stbi__zbuf*) [95]
                0.00    0.00  115818/167581      stbi__zeof(stbi__zbuf*) [93]
-----------------------------------------------
                0.00    0.00     217/51979       stbi__zreceive(stbi__zbuf*, int) [98]
                0.00    0.00   51762/51979       stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
[96]     0.0    0.00    0.00   51979         stbi__fill_bits(stbi__zbuf*) [96]
                0.00    0.00  115816/115818      stbi__zget8(stbi__zbuf*) [95]
-----------------------------------------------
                0.00    0.00      16/42618       stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [90]
                0.00    0.00   42602/42618       stbi_zlib_compress [14]
[97]     0.0    0.00    0.00   42618         stbiw__sbgrowf(void**, int, int) [97]
-----------------------------------------------
                0.00    0.00      42/39596       stbi__parse_zlib(stbi__zbuf*, int) [391]
                0.00    0.00     686/39596       stbi__compute_huffman_codes(stbi__zbuf*) [247]
                0.00    0.00   38868/39596       stbi__parse_huffman_block(stbi__zbuf*) [246]
[98]     0.0    0.00    0.00   39596         stbi__zreceive(stbi__zbuf*, int) [98]
                0.00    0.00     217/51979       stbi__fill_bits(stbi__zbuf*) [96]
-----------------------------------------------
                0.00    0.00   27738/27738       std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&) [105]
[99]     0.0    0.00    0.00   27738         std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [99]
-----------------------------------------------
                0.00    0.00       1/14921       std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [443]
                0.00    0.00       6/14921       std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [314]
                0.00    0.00    1536/14921       void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [176]
                0.00    0.00    2838/14921       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
                0.00    0.00    3082/14921       std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [23]
                0.00    0.00    7458/14921       std::vector<int, std::allocator<int> >::~vector() [16]
[100]    0.0    0.00    0.00   14921         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [100]
-----------------------------------------------
                0.00    0.00   13380/13380       std::allocator<int>::~allocator() [102]
[101]    0.0    0.00    0.00   13380         __gnu_cxx::new_allocator<int>::~new_allocator() [101]
-----------------------------------------------
                0.00    0.00       2/13380       main [7]
                0.00    0.00       5/13380       find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [321]
                0.00    0.00     256/13380       select_random(std::vector<int, std::allocator<int> >, int, int) [15]
                0.00    0.00    1280/13380       tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [8]
                0.00    0.00    1541/13380       std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [23]
                0.00    0.00    2838/13380       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
                0.00    0.00    7458/13380       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [108]
[102]    0.0    0.00    0.00   13380         std::allocator<int>::~allocator() [102]
                0.00    0.00   13380/13380       __gnu_cxx::new_allocator<int>::~new_allocator() [101]
-----------------------------------------------
                0.00    0.00   10301/10301       std::allocator<int>::allocator(std::allocator<int> const&) [104]
[103]    0.0    0.00    0.00   10301         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [103]
-----------------------------------------------
                0.00    0.00    1541/10301       std::_Vector_base<int, std::allocator<int> >::get_allocator() const [165]
                0.00    0.00    2838/10301       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [147]
                0.00    0.00    5922/10301       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [113]
[104]    0.0    0.00    0.00   10301         std::allocator<int>::allocator(std::allocator<int> const&) [104]
                0.00    0.00   10301/10301       __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [103]
-----------------------------------------------
                0.00    0.00    9246/9246        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [132]
[105]    0.0    0.00    0.00    9246         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&) [105]
                0.00    0.00   27738/27738       std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [99]
-----------------------------------------------
                0.00    0.00    1536/8704        std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [310]
                0.00    0.00    2816/8704        std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [273]
                0.00    0.00    4352/8704        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [19]
[106]    0.0    0.00    0.00    8704         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [106]
-----------------------------------------------
                0.00    0.00    7458/7458        void std::_Destroy<int*>(int*, int*) [111]
[107]    0.0    0.00    0.00    7458         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [107]
-----------------------------------------------
                0.00    0.00    7458/7458        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
[108]    0.0    0.00    0.00    7458         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [108]
                0.00    0.00    7458/13380       std::allocator<int>::~allocator() [102]
-----------------------------------------------
                0.00    0.00    7458/7458        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
[109]    0.0    0.00    0.00    7458         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [109]
                0.00    0.00    4381/4381        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [125]
-----------------------------------------------
                0.00    0.00    7458/7458        std::vector<int, std::allocator<int> >::~vector() [16]
[110]    0.0    0.00    0.00    7458         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
                0.00    0.00    7458/7458        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [109]
                0.00    0.00    7458/7458        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [108]
-----------------------------------------------
                0.00    0.00    7458/7458        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [112]
[111]    0.0    0.00    0.00    7458         void std::_Destroy<int*>(int*, int*) [111]
                0.00    0.00    7458/7458        void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [107]
-----------------------------------------------
                0.00    0.00    7458/7458        std::vector<int, std::allocator<int> >::~vector() [16]
[112]    0.0    0.00    0.00    7458         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [112]
                0.00    0.00    7458/7458        void std::_Destroy<int*>(int*, int*) [111]
-----------------------------------------------
                0.00    0.00    2845/5922        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [143]
                0.00    0.00    3077/5922        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [135]
[113]    0.0    0.00    0.00    5922         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [113]
                0.00    0.00    5922/10301       std::allocator<int>::allocator(std::allocator<int> const&) [104]
-----------------------------------------------
                0.00    0.00    2838/5676        std::vector<int, std::allocator<int> >::begin() const [146]
                0.00    0.00    2838/5676        std::vector<int, std::allocator<int> >::end() const [145]
[114]    0.0    0.00    0.00    5676         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [114]
-----------------------------------------------
                0.00    0.00    5676/5676        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [117]
[115]    0.0    0.00    0.00    5676         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [115]
-----------------------------------------------
                0.00    0.00    5676/5676        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [153]
[116]    0.0    0.00    0.00    5676         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [116]
-----------------------------------------------
                0.00    0.00    5676/5676        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [150]
[117]    0.0    0.00    0.00    5676         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [117]
                0.00    0.00    5676/5676        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [115]
-----------------------------------------------
                0.00    0.00    5654/5654        bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [154]
[118]    0.0    0.00    0.00    5654         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [118]
-----------------------------------------------
                0.00    0.00    2091/4975        stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [231]
                0.00    0.00    2884/4975        stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) [140]
[119]    0.0    0.00    0.00    4975         stbi__bit_reverse(int, int) [119]
                0.00    0.00    4975/4975        stbi__bitreverse16(int) [120]
-----------------------------------------------
                0.00    0.00    4975/4975        stbi__bit_reverse(int, int) [119]
[120]    0.0    0.00    0.00    4975         stbi__bitreverse16(int) [120]
-----------------------------------------------
                0.00    0.00    4381/4381        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [125]
[121]    0.0    0.00    0.00    4381         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [121]
-----------------------------------------------
                0.00    0.00    4381/4381        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [126]
[122]    0.0    0.00    0.00    4381         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [122]
                0.00    0.00    4381/4381        __gnu_cxx::new_allocator<int>::max_size() const [123]
-----------------------------------------------
                0.00    0.00    4381/4381        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [122]
[123]    0.0    0.00    0.00    4381         __gnu_cxx::new_allocator<int>::max_size() const [123]
-----------------------------------------------
                0.00    0.00    1536/4381        void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [176]
                0.00    0.00    2845/4381        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [142]
[124]    0.0    0.00    0.00    4381         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [124]
                0.00    0.00    4381/4381        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [126]
-----------------------------------------------
                0.00    0.00    4381/4381        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [109]
[125]    0.0    0.00    0.00    4381         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [125]
                0.00    0.00    4381/4381        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [121]
-----------------------------------------------
                0.00    0.00    4381/4381        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [124]
[126]    0.0    0.00    0.00    4381         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [126]
                0.00    0.00    4381/4381        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [122]
-----------------------------------------------
                0.00    0.00       7/4381        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [307]
                0.00    0.00    1536/4381        int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [180]
                0.00    0.00    2838/4381        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [150]
[127]    0.0    0.00    0.00    4381         int* std::__niter_base<int*>(int*) [127]
-----------------------------------------------
                0.00    0.00    1541/4379        std::_Vector_base<int, std::allocator<int> >::get_allocator() const [165]
                0.00    0.00    2838/4379        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[128]    0.0    0.00    0.00    4379         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [128]
-----------------------------------------------
                0.00    0.00    4374/4374        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [130]
[129]    0.0    0.00    0.00    4374         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [129]
-----------------------------------------------
                0.00    0.00    1536/4374        int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [180]
                0.00    0.00    2838/4374        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [150]
[130]    0.0    0.00    0.00    4374         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [130]
                0.00    0.00    4374/4374        int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [129]
-----------------------------------------------
                0.00    0.00       8/4360        void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [283]
                0.00    0.00    1536/4360        void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [178]
                0.00    0.00    2816/4360        void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [157]
[131]    0.0    0.00    0.00    4360         operator new(unsigned long, void*) [131]
-----------------------------------------------
                0.00    0.00    3082/3082        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [23]
[132]    0.0    0.00    0.00    3082         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [132]
                0.00    0.00    9246/9246        std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&) [105]
-----------------------------------------------
                0.00    0.00    3079/3079        std::allocator<int>::allocator() [134]
[133]    0.0    0.00    0.00    3079         __gnu_cxx::new_allocator<int>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00       2/3079        main [7]
                0.00    0.00       5/3079        find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [321]
                0.00    0.00     256/3079        select_random(std::vector<int, std::allocator<int> >, int, int) [15]
                0.00    0.00    1280/3079        tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [8]
                0.00    0.00    1536/3079        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [173]
[134]    0.0    0.00    0.00    3079         std::allocator<int>::allocator() [134]
                0.00    0.00    3079/3079        __gnu_cxx::new_allocator<int>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00    1536/3077        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [9]
                0.00    0.00    1541/3077        std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [166]
[135]    0.0    0.00    0.00    3077         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [135]
                0.00    0.00    3077/5922        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [113]
-----------------------------------------------
                0.00    0.00    1536/3072        std::initializer_list<int>::end() const [171]
                0.00    0.00    1536/3072        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [9]
[136]    0.0    0.00    0.00    3072         std::initializer_list<int>::begin() const [136]
-----------------------------------------------
                0.00    0.00    3072/3072        int* std::copy<int const*, int*>(int const*, int const*, int*) [184]
[137]    0.0    0.00    0.00    3072         int const* std::__miter_base<int const*>(int const*) [137]
-----------------------------------------------
                0.00    0.00    3072/3072        int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [180]
[138]    0.0    0.00    0.00    3072         int const* std::__niter_base<int const*>(int const*) [138]
-----------------------------------------------
                0.00    0.00    3000/3000        stbi_write_png_to_mem [13]
[139]    0.0    0.00    0.00    3000         stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [139]
                0.00    0.00 1046997/1046997     stbiw__paeth(int, int, int) [88]
-----------------------------------------------
                0.00    0.00    2884/2884        stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
[140]    0.0    0.00    0.00    2884         stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) [140]
                0.00    0.00    2884/4975        stbi__bit_reverse(int, int) [119]
-----------------------------------------------
                0.00    0.00       5/2855        find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [321]
                0.00    0.00      12/2855        _GLOBAL__sub_I_stbi_failure_reason [1]
                0.00    0.00    2838/2855        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[141]    0.0    0.00    0.00    2855         std::vector<int, std::allocator<int> >::size() const [141]
-----------------------------------------------
                0.00    0.00    2845/2845        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [143]
[142]    0.0    0.00    0.00    2845         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [142]
                0.00    0.00    2845/4381        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [124]
-----------------------------------------------
                0.00    0.00       1/2845        std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [444]
                0.00    0.00       6/2845        std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [315]
                0.00    0.00    2838/2845        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[143]    0.0    0.00    0.00    2845         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [143]
                0.00    0.00    2845/5922        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [113]
                0.00    0.00    2845/2845        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [142]
-----------------------------------------------
                0.00    0.00    2838/2838        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[144]    0.0    0.00    0.00    2838         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [144]
                0.00    0.00    2838/2838        std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [147]
-----------------------------------------------
                0.00    0.00    2838/2838        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[145]    0.0    0.00    0.00    2838         std::vector<int, std::allocator<int> >::end() const [145]
                0.00    0.00    2838/5676        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [114]
-----------------------------------------------
                0.00    0.00    2838/2838        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [149]
[146]    0.0    0.00    0.00    2838         std::vector<int, std::allocator<int> >::begin() const [146]
                0.00    0.00    2838/5676        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [114]
-----------------------------------------------
