Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.69    1.61       5/5           main [4]
[6]     14.7    0.69    1.61       5         tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
                1.07    0.00 323751203/988196297     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.28    0.00    1280/1536        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [14]
                0.13    0.00    1280/7458        std::vector<int, std::allocator<int> >::~vector() [8]
                0.00    0.13    1280/1541        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [17]
                0.00    0.00    2483/264044506     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
                0.00    0.00 3757680/3757680     std::vector<double, std::allocator<double> >::operator[](unsigned long) [87]
                0.00    0.00    1280/1280        std::allocator<double>::allocator() [195]
                0.00    0.00    1280/1280        std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [209]
                0.00    0.00    1280/2560        std::allocator<double>::~allocator() [159]
                0.00    0.00    1280/3079        std::allocator<int>::allocator() [136]
                0.00    0.00    1280/13380       std::allocator<int>::~allocator() [100]
                0.00    0.00    1280/1280        std::vector<double, std::allocator<double> >::~vector() [210]
                0.00    0.00       5/6           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [324]
                0.00    0.00       5/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [328]
                0.00    0.00       5/34          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [248]
-----------------------------------------------
                0.00    0.00     256/264044506     select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.00    0.00    2483/264044506     tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
                0.01    0.00  750000/264044506     modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [18]
                2.10    0.00 263291767/264044506     _GLOBAL__sub_I_stbi_failure_reason [1]
[7]     13.4    2.11    0.00 264044506         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
-----------------------------------------------
                0.00    0.00      29/7458        main [4]
                0.03    0.00     256/7458        select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.13    0.00    1280/7458        tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
                0.15    0.00    1541/7458        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [16]
                0.43    0.00    4352/7458        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [9]
[8]      4.8    0.75    0.00    7458         std::vector<int, std::allocator<int> >::~vector() [8]
                0.00    0.00    7458/16201       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [98]
                0.00    0.00    7458/7458        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
                0.00    0.00    7458/7458        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [112]
-----------------------------------------------
                0.00    0.43    4352/4352        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [10]
[9]      2.8    0.00    0.43    4352         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [9]
                0.43    0.00    4352/7458        std::vector<int, std::allocator<int> >::~vector() [8]
-----------------------------------------------
                0.00    0.43      17/17          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [12]
[10]     2.8    0.00    0.43      17         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [10]
                0.00    0.43    4352/4352        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [9]
                0.00    0.00    4352/8704        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [104]
-----------------------------------------------
                0.00    0.43      17/17          main [4]
[11]     2.8    0.00    0.43      17         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [11]
                0.00    0.43      17/17          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [13]
                0.00    0.00      17/39          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [246]
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [270]
-----------------------------------------------
                0.00    0.43      17/17          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [13]
[12]     2.8    0.00    0.43      17         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [12]
                0.00    0.43      17/17          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [10]
-----------------------------------------------
                0.00    0.43      17/17          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [11]
[13]     2.8    0.00    0.43      17         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [13]
                0.00    0.43      17/17          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [12]
-----------------------------------------------
                0.06    0.00     256/1536        select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.28    0.00    1280/1536        tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
[14]     2.2    0.34    0.00    1536         std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [14]
                0.00    0.00    1536/3077        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [137]
                0.00    0.00    1536/1536        std::initializer_list<int>::end() const [169]
                0.00    0.00    1536/3072        std::initializer_list<int>::begin() const [138]
                0.00    0.00    1536/1536        void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [174]
-----------------------------------------------
                0.33    0.00       1/1           main [4]
[15]     2.1    0.33    0.00       1         std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [15]
                0.00    0.00       1/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [395]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [431]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::size() const [436]
                0.00    0.00       1/1           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [443]
                0.00    0.00       1/7           std::allocator<unsigned char>::~allocator() [320]
                0.00    0.00       1/8           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [303]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::end() const [435]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::begin() const [437]
                0.00    0.00       1/1           unsigned char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, std::allocator<unsigned char>&) [484]
-----------------------------------------------
                0.00    0.15    1541/1541        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [17]
[16]     1.0    0.00    0.15    1541         std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [16]
                0.15    0.00    1541/7458        std::vector<int, std::allocator<int> >::~vector() [8]
                0.00    0.00    3082/3082        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [134]
                0.00    0.00    3082/16201       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [98]
                0.00    0.00    1541/1541        std::_Vector_base<int, std::allocator<int> >::get_allocator() const [163]
                0.00    0.00    1541/1541        std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [164]
                0.00    0.00    1541/13380       std::allocator<int>::~allocator() [100]
                0.00    0.00    1541/1541        void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [165]
-----------------------------------------------
                0.00    0.00       5/1541        main [4]
                0.00    0.03     256/1541        select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.00    0.13    1280/1541        tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
[17]     1.0    0.00    0.15    1541         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [17]
                0.00    0.15    1541/1541        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [16]
                0.00    0.00    1541/1541        std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [168]
-----------------------------------------------
                0.00    0.12       1/1           main [4]
[18]     0.8    0.00    0.12       1         modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [18]
                0.00    0.11       1/1           stbi_write_png [19]
                0.01    0.00  750000/264044506     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
                0.00    0.00 1500000/988196297     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.00    0.00  750000/1500000     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [88]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::front() [463]
-----------------------------------------------
                0.00    0.11       1/1           modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [18]
[19]     0.7    0.00    0.11       1         stbi_write_png [19]
                0.01    0.10       1/1           stbi_write_png_to_mem [20]
                0.00    0.00       1/1           stbiw__fopen(char const*, char const*) [412]
-----------------------------------------------
                0.01    0.10       1/1           stbi_write_png [19]
[20]     0.7    0.01    0.10       1         stbi_write_png_to_mem [20]
                0.04    0.03       1/1           stbi_zlib_compress [22]
                0.02    0.01    3000/3000        stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [23]
                0.00    0.00       3/3           stbiw__wpcrc(unsigned char**, int) [384]
-----------------------------------------------
                0.00    0.11       1/1           main [4]
[21]     0.7    0.00    0.11       1         select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.06    0.00     256/1536        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [14]
                0.03    0.00     256/7458        std::vector<int, std::allocator<int> >::~vector() [8]
                0.00    0.03     256/1541        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [17]
                0.00    0.00     768/988196297     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.00    0.00     256/264044506     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
                0.00    0.00     256/256         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [238]
                0.00    0.00     256/3079        std::allocator<int>::allocator() [136]
                0.00    0.00     256/13380       std::allocator<int>::~allocator() [100]
                0.00    0.00       8/8           std::random_device::operator()() [304]
                0.00    0.00       1/1           std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [448]
                0.00    0.00       1/1           std::seed_seq::seed_seq<unsigned int>(std::initializer_list<unsigned int>) [472]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [455]
                0.00    0.00       1/1           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [457]
                0.00    0.00       1/6           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [324]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [328]
                0.00    0.00       1/34          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [248]
                0.00    0.00       1/1           std::seed_seq::~seed_seq() [473]
                0.00    0.00       1/1           std::random_device::~random_device() [449]
-----------------------------------------------
                0.04    0.03       1/1           stbi_write_png_to_mem [20]
[22]     0.4    0.04    0.03       1         stbi_zlib_compress [22]
                0.02    0.00 1427366/1427366     stbiw__zlib_countm(unsigned char*, unsigned char*, int) [24]
                0.01    0.00  422059/422059      stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [26]
                0.00    0.00  316876/316876      stbiw__zhash(unsigned char*) [89]
                0.00    0.00  304140/304140      stbiw__zlib_bitrev(int, int) [90]
                0.00    0.00   42918/42934       stbiw__sbgrowf(void**, int, int) [95]
-----------------------------------------------
                0.02    0.01    3000/3000        stbi_write_png_to_mem [20]
[23]     0.2    0.02    0.01    3000         stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [23]
                0.01    0.00 1048497/1048497     stbiw__paeth(int, int, int) [25]
-----------------------------------------------
                0.02    0.00 1427366/1427366     stbi_zlib_compress [22]
[24]     0.1    0.02    0.00 1427366         stbiw__zlib_countm(unsigned char*, unsigned char*, int) [24]
-----------------------------------------------
                0.01    0.00 1048497/1048497     stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [23]
[25]     0.1    0.01    0.00 1048497         stbiw__paeth(int, int, int) [25]
-----------------------------------------------
                0.01    0.00  422059/422059      stbi_zlib_compress [22]
[26]     0.1    0.01    0.00  422059         stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [26]
                0.00    0.00      16/42934       stbiw__sbgrowf(void**, int, int) [95]
-----------------------------------------------
                0.00    0.00       5/5           main [4]
[27]     0.0    0.00    0.00       5         find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [27]
                0.00    0.00 1250000/988196297     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.00    0.00       5/3079        std::allocator<int>::allocator() [136]
                0.00    0.00       5/6           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [330]
                0.00    0.00       5/13380       std::allocator<int>::~allocator() [100]
-----------------------------------------------
                0.00    0.00       1/1           load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [406]
[28]     0.0    0.00    0.00       1         stbi_image_free [28]
-----------------------------------------------
                0.00    0.00       1/1           load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [406]
[29]     0.0    0.00    0.00       1         stbi_load [29]
                0.00    0.00       1/1           stbi__fopen(char const*, char const*) [409]
                0.00    0.00       1/1           stbi_load_from_file [30]
-----------------------------------------------
                0.00    0.00       1/1           stbi_load [29]
[30]     0.0    0.00    0.00       1         stbi_load_from_file [30]
                0.00    0.00       1/1           stbi__start_file(stbi__context*, _IO_FILE*) [418]
                0.00    0.00       1/1           stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int) [428]
-----------------------------------------------
                0.00    0.00       1/1           stbi__parse_png_file(stbi__png*, int, int) [421]
[31]     0.0    0.00    0.00       1         stbi_zlib_decode_malloc_guesssize_headerflag [31]
                0.00    0.00       1/3           stbi__malloc(unsigned long) [382]
                0.00    0.00       1/1           stbi__do_zlib(stbi__zbuf*, char*, int, int, int) [413]
-----------------------------------------------
                0.00    0.00 3757680/3757680     tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
[87]     0.0    0.00    0.00 3757680         std::vector<double, std::allocator<double> >::operator[](unsigned long) [87]
-----------------------------------------------
                0.00    0.00  750000/1500000     main [4]
                0.00    0.00  750000/1500000     modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [18]
[88]     0.0    0.00    0.00 1500000         std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [88]
-----------------------------------------------
                0.00    0.00  316876/316876      stbi_zlib_compress [22]
[89]     0.0    0.00    0.00  316876         stbiw__zhash(unsigned char*) [89]
-----------------------------------------------
                0.00    0.00  304140/304140      stbi_zlib_compress [22]
[90]     0.0    0.00    0.00  304140         stbiw__zlib_bitrev(int, int) [90]
-----------------------------------------------
                0.00    0.00       1/167581      stbi__parse_zlib_header(stbi__zbuf*) [425]
                0.00    0.00   51762/167581      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [92]
                0.00    0.00  115818/167581      stbi__zget8(stbi__zbuf*) [93]
[91]     0.0    0.00    0.00  167581         stbi__zeof(stbi__zbuf*) [91]
-----------------------------------------------
                0.00    0.00    3355/124937      stbi__compute_huffman_codes(stbi__zbuf*) [258]
                0.00    0.00  121582/124937      stbi__parse_huffman_block(stbi__zbuf*) [257]
[92]     0.0    0.00    0.00  124937         stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [92]
                0.00    0.00   51762/167581      stbi__zeof(stbi__zbuf*) [91]
                0.00    0.00   51762/51979       stbi__fill_bits(stbi__zbuf*) [94]
                0.00    0.00    2884/2884        stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) [141]
-----------------------------------------------
                0.00    0.00       2/115818      stbi__parse_zlib_header(stbi__zbuf*) [425]
                0.00    0.00  115816/115818      stbi__fill_bits(stbi__zbuf*) [94]
[93]     0.0    0.00    0.00  115818         stbi__zget8(stbi__zbuf*) [93]
                0.00    0.00  115818/167581      stbi__zeof(stbi__zbuf*) [91]
-----------------------------------------------
                0.00    0.00     217/51979       stbi__zreceive(stbi__zbuf*, int) [96]
                0.00    0.00   51762/51979       stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [92]
[94]     0.0    0.00    0.00   51979         stbi__fill_bits(stbi__zbuf*) [94]
                0.00    0.00  115816/115818      stbi__zget8(stbi__zbuf*) [93]
-----------------------------------------------
                0.00    0.00      16/42934       stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [26]
                0.00    0.00   42918/42934       stbi_zlib_compress [22]
[95]     0.0    0.00    0.00   42934         stbiw__sbgrowf(void**, int, int) [95]
-----------------------------------------------
                0.00    0.00      42/39596       stbi__parse_zlib(stbi__zbuf*, int) [417]
                0.00    0.00     686/39596       stbi__compute_huffman_codes(stbi__zbuf*) [258]
                0.00    0.00   38868/39596       stbi__parse_huffman_block(stbi__zbuf*) [257]
[96]     0.0    0.00    0.00   39596         stbi__zreceive(stbi__zbuf*, int) [96]
                0.00    0.00     217/51979       stbi__fill_bits(stbi__zbuf*) [94]
-----------------------------------------------
                0.00    0.00   27738/27738       std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&) [103]
[97]     0.0    0.00    0.00   27738         std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [97]
-----------------------------------------------
                0.00    0.00       1/16201       std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [468]
                0.00    0.00       6/16201       std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [329]
                0.00    0.00    1280/16201       std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [213]
                0.00    0.00    1536/16201       void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [174]
                0.00    0.00    2838/16201       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [147]
                0.00    0.00    3082/16201       std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [16]
                0.00    0.00    7458/16201       std::vector<int, std::allocator<int> >::~vector() [8]
[98]     0.0    0.00    0.00   16201         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [98]
-----------------------------------------------
                0.00    0.00   13380/13380       std::allocator<int>::~allocator() [100]
[99]     0.0    0.00    0.00   13380         __gnu_cxx::new_allocator<int>::~new_allocator() [99]
-----------------------------------------------
                0.00    0.00       2/13380       main [4]
                0.00    0.00       5/13380       find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [27]
                0.00    0.00     256/13380       select_random(std::vector<int, std::allocator<int> >, int, int) [21]
                0.00    0.00    1280/13380       tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [6]
                0.00    0.00    1541/13380       std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [16]
                0.00    0.00    2838/13380       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [147]
                0.00    0.00    7458/13380       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [110]
[100]    0.0    0.00    0.00   13380         std::allocator<int>::~allocator() [100]
                0.00    0.00   13380/13380       __gnu_cxx::new_allocator<int>::~new_allocator() [99]
-----------------------------------------------
                0.00    0.00   10301/10301       std::allocator<int>::allocator(std::allocator<int> const&) [102]
[101]    0.0    0.00    0.00   10301         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [101]
-----------------------------------------------
                0.00    0.00    1541/10301       std::_Vector_base<int, std::allocator<int> >::get_allocator() const [163]
                0.00    0.00    2838/10301       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [145]
                0.00    0.00    5922/10301       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [115]
[102]    0.0    0.00    0.00   10301         std::allocator<int>::allocator(std::allocator<int> const&) [102]
                0.00    0.00   10301/10301       __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [101]
-----------------------------------------------
                0.00    0.00    9246/9246        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [134]
[103]    0.0    0.00    0.00    9246         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int*> >, std::is_move_constructible<int*>, std::is_move_assignable<int*> >::value, void>::type std::swap<int*>(int*&, int*&) [103]
                0.00    0.00   27738/27738       std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [97]
-----------------------------------------------
                0.00    0.00    1536/8704        std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [326]
                0.00    0.00    2816/8704        std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [288]
                0.00    0.00    4352/8704        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [10]
[104]    0.0    0.00    0.00    8704         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [104]
-----------------------------------------------
                0.00    0.00    4174/8404        std::vector<int, std::allocator<int> >::end() const [132]
                0.00    0.00    4230/8404        std::vector<int, std::allocator<int> >::begin() const [131]
[105]    0.0    0.00    0.00    8404         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [105]
-----------------------------------------------
                0.00    0.00    8404/8404        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [107]
[106]    0.0    0.00    0.00    8404         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [106]
-----------------------------------------------
